split,label,path
train,other,F:\audio_dataset\ESC-50-master\audio\1-47250-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-36397-A-23.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-182710-B-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-122066-B-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0066.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0178.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-172649-C-40.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-132803-A-26.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0348.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-191246-A-7.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-139958-A-37.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-119647-B-48.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-99795-A-32.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-102567-A-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-257858-A-2.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0018.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0148.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0241.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-197408-A-8.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-261325-A-9.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-124925-A-9.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0575.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-84693-A-49.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0104.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0021.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-117615-D-48.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0796.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-96063-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0015.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-117795-A-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-142349-A-17.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0740.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\4-144083-B-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-172922-A-48.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0721.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0156.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-185619-A-21.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-170247-A-12.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0559.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-200329-A-8.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0029.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0001.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0094.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0220.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-198841-A-37.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0209.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0797.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\4-144083-A-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-151081-A-20.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0111.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0398.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-130998-B-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-107120-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-88807-A-39.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-18074-A-6.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\5-217186-C-16.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0010.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0193.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0091.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-251957-A-47.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0177.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-148330-A-21.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0101.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0410.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0359.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0010.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-149448-A-17.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0675.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-94807-A-29.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0116.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-155858-C-25.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0527.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-193767-A-47.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0335.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0015.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-216281-A-39.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\4-177250-A-10.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-158476-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-187769-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-119120-A-48.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-51149-A-25.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0054.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-165823-A-41.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0184.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-23094-A-15.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-173865-B-9.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0044.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0014.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0073.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0161.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0161.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-151089-A-30.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-219379-A-11.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-20861-A-8.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-79236-A-36.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-151557-A-28.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-164064-C-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-170377-A-38.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0000.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0055.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-208810-B-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0013.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-260433-A-39.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0088.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0096.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-171937-A-34.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0017.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0137.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0066.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-76408-D-22.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-208810-A-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0701.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0175.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-234145-A-28.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0835.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-192068-A-31.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-207811-B-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-105270-A-47.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0007.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0104.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-17092-A-27.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-178881-A-45.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0005.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0454.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-56380-A-5.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-200330-B-6.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0062.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0767.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0009.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-182369-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-31836-A-4.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0145.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0640.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0033.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0080.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-130891-A-7.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0252.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-102581-B-29.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-150979-C-40.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0015.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0106.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0252.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-62850-A-38.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\3-103051-C-19.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0206.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\5-156999-B-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-205526-B-23.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0244.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0097.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-154405-B-27.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-211527-B-20.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0197.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0334.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-152958-A-18.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-60791-A-26.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0734.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0187.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0514.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0061.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0055.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-68391-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-198360-C-49.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-156907-A-15.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0143.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0226.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-126358-B-3.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0137.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-110010-A-5.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0020.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-248341-C-6.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-122066-A-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0473.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-32515-A-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0460.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-19026-A-43.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-103401-D-33.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0141.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\1-24524-B-19.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0003.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-31251-B-6.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0022.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0450.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0015.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\3-134699-C-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-184237-A-28.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-44831-A-1.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0697.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0129.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0688.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-244178-A-32.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0485.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-155568-A-32.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\5-198321-A-10.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0141.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0051.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0051.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0031.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-175000-B-40.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-167063-B-11.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-222524-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-118972-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-167077-A-20.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0245.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-159445-B-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0167.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-81970-C-7.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-235507-A-44.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-135649-B-45.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-202020-A-18.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0078.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-75190-A-8.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-21935-A-38.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0068.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0138.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0251.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-133989-B-42.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-21934-A-38.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0818.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0122.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0374.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-242932-B-26.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0662.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0027.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-177957-E-40.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0059.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0017.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-173865-A-9.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-90014-A-42.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-23094-B-15.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0546.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-209698-A-38.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\3-180977-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0762.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\5-9032-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-129338-A-13.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0044.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0063.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0070.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0122.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0031.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\5-195710-A-10.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-99644-B-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0551.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-123680-A-18.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-185613-A-32.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-116765-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-251971-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-215635-A-34.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0185.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0049.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-18755-B-4.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0126.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0678.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0067.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-99193-B-4.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-197446-A-7.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-115387-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-51805-D-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-193473-B-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-241846-A-15.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0049.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-170247-B-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-180229-A-27.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-191497-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-53444-A-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-120526-B-37.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0171.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-32515-B-4.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0120.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-218199-H-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-142604-A-24.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-25292-A-22.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0761.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-7057-A-12.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0039.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-161579-A-40.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-172742-A-32.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-177082-A-22.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-144259-A-29.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-68630-A-40.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0200.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-65483-A-13.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-212730-A-17.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-185313-A-31.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-146972-A-5.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0013.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-261433-A-15.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0135.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0099.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0668.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-197435-A-22.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0057.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-152020-A-36.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0464.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-159347-A-36.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-219242-B-37.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-250258-A-49.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0107.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-51630-A-49.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-216213-A-13.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0237.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-200339-A-1.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0067.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0324.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0083.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-214362-A-17.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0791.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-161099-A-47.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0012.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0116.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0506.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0012.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-238021-A-35.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-131943-A-38.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-223810-A-35.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-118104-A-21.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-153057-A-43.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0110.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0511.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-237795-A-34.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0121.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0128.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-76408-C-22.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-127890-A-9.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-199284-B-45.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0102.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-106019-A-13.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0068.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0730.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-115920-B-22.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0094.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0040.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-188822-C-40.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-151206-A-23.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-160614-F-48.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0024.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-223127-A-14.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0130.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0525.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-99796-A-32.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0184.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0025.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-189795-A-4.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-223099-B-32.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-60460-A-36.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0803.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0077.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0664.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0816.wav
